transaction_id,customer_id,customer_segment,transaction_date,category,product_name,quantity,unit_price,total_revenue,profit,customer_satisfaction,region,channel,quarter,month,year,day_of_week,profit_margin_pct,revenue_per_unit,high_value,customer_ltv,is_holiday_quarter,is_summer
TXN_000858,CUST_00240,Premium,2025-05-25 12:05:18.336306,Electronics,Smartphone,2,3684.92,7369.85,1842.46,5.0,East,Mobile App,Q2,5,2025,Sunday,24.999966078007013,3684.925,True,7649.06,False,True
TXN_000859,CUST_00240,Regular,2024-07-31 12:05:18.336306,Sports,Supplements,1,146.87,146.87,44.06,5.0,West,Website,Q3,7,2024,Wednesday,29.999319125757474,146.87,False,7649.06,False,True
TXN_000860,CUST_00241,Regular,2024-09-24 12:05:18.336306,Home & Garden,Plants,1,1155.91,1155.91,404.57,3.3,East,Mobile App,Q3,9,2024,Tuesday,35.0001297678885,1155.91,False,1894.93,False,True
TXN_000861,CUST_00241,Regular,2024-07-29 12:05:18.336306,Sports,Footwear,1,685.18,685.18,205.55,5.0,North,Physical Store,Q3,7,2024,Monday,29.999416211798362,685.18,False,1894.93,False,True
TXN_000862,CUST_00241,Regular,2025-01-22 12:05:18.336306,Books,Fiction,1,53.84,53.84,21.54,2.9,North,Mobile App,Q1,1,2025,Wednesday,40.0074294205052,53.84,False,1894.93,False,False
TXN_000863,CUST_00242,Premium,2024-12-11 12:05:18.336306,Electronics,Smart Watch,2,566.12,1132.23,283.06,5.0,West,Website,Q4,12,2024,Wednesday,25.000220803193695,566.115,False,1396.81,True,False
TXN_000864,CUST_00242,Regular,2023-11-10 12:05:18.336306,Sports,Apparel,1,126.97,126.97,38.09,4.0,South,Mobile App,Q4,11,2023,Friday,29.99921241238088,126.97,False,1396.81,True,False
TXN_000865,CUST_00242,Regular,2023-12-04 12:05:18.336306,Books,Non-Fiction,1,86.82,86.82,34.73,2.0,West,Mobile App,Q4,12,2023,Monday,40.002303616678184,86.82,False,1396.81,True,False
TXN_000866,CUST_00242,Regular,2024-12-26 12:05:18.336306,Books,Non-Fiction,1,50.79,50.79,20.32,3.6,North,Website,Q4,12,2024,Thursday,40.00787556605631,50.79,False,1396.81,True,False
TXN_000867,CUST_00243,Regular,2024-10-25 12:05:18.336306,Home & Garden,Tools,1,1465.78,1465.78,513.02,3.9,South,Website,Q4,10,2024,Friday,34.999795330813626,1465.78,True,1465.78,True,False
TXN_000868,CUST_00244,Budget,2024-12-04 12:05:18.336306,Home & Garden,Tools,1,465.01,465.01,162.75,5.0,West,Physical Store,Q4,12,2024,Wednesday,34.999247328014455,465.01,False,465.01,True,False
TXN_000869,CUST_00245,Regular,2024-09-25 12:05:18.336306,Sports,Apparel,1,532.25,532.25,159.67,5.0,Central,Physical Store,Q3,9,2024,Wednesday,29.99906059182715,532.25,False,686.29,False,True
TXN_000870,CUST_00245,Regular,2025-07-09 12:05:18.336306,Clothing,Jacket,1,154.04,154.04,69.32,5.0,West,Third Party,Q3,7,2025,Wednesday,45.001298364061284,154.04,False,686.29,False,True
TXN_000871,CUST_00246,Regular,2024-02-11 12:05:18.336306,Books,Educational,1,22.48,22.48,8.99,4.4,Central,Physical Store,Q1,2,2024,Sunday,39.99110320284697,22.48,False,315.03000000000003,False,False
TXN_000872,CUST_00246,Regular,2025-05-27 12:05:18.336306,Clothing,Jacket,1,292.55,292.55,131.65,4.3,West,Third Party,Q2,5,2025,Tuesday,45.00085455477696,292.55,False,315.03000000000003,False,True
TXN_000873,CUST_00247,Regular,2025-05-26 12:05:18.336306,Sports,Outdoor,2,296.86,593.72,178.12,5.0,South,Mobile App,Q2,5,2025,Monday,30.000673718251026,296.86,False,593.72,False,True
TXN_000874,CUST_00248,Regular,2023-10-01 12:05:18.336306,Books,Tech,1,31.68,31.68,12.67,5.0,South,Physical Store,Q4,10,2023,Sunday,39.993686868686865,31.68,False,320.75,True,False
TXN_000875,CUST_00248,Regular,2024-09-08 12:05:18.336306,Clothing,Jeans,1,289.07,289.07,130.08,4.3,North,Website,Q3,9,2024,Sunday,44.99948109454458,289.07,False,320.75,False,True
TXN_000876,CUST_00249,Regular,2024-05-07 12:05:18.336306,Books,Fiction,1,49.37,49.37,19.75,3.3,North,Mobile App,Q2,5,2024,Tuesday,40.00405104314361,49.37,False,8721.26,False,True
TXN_000877,CUST_00249,Premium,2024-04-02 12:05:18.336306,Home & Garden,Decor,4,1979.15,7916.61,2770.82,5.0,East,Website,Q2,4,2024,Tuesday,35.000082105850865,1979.1525,True,8721.26,False,True
TXN_000878,CUST_00249,Regular,2025-01-10 12:05:18.336306,Sports,Supplements,1,351.95,351.95,105.58,5.0,East,Third Party,Q1,1,2025,Friday,29.99857934365677,351.95,False,8721.26,False,False
TXN_000879,CUST_00249,Regular,2025-02-10 12:05:18.336306,Electronics,Smart Watch,1,403.33,403.33,100.83,4.5,Central,Website,Q1,2,2025,Monday,24.999380160166613,403.33,False,8721.26,False,False
TXN_000880,CUST_00250,Budget,2023-12-12 12:05:18.336306,Books,Comics,1,32.22,32.22,12.89,2.6,West,Mobile App,Q4,12,2023,Tuesday,40.006207324643086,32.22,False,124.86,True,False
TXN_000881,CUST_00250,Regular,2025-07-31 12:05:18.336306,Books,Tech,1,92.64,92.64,37.06,3.0,East,Mobile App,Q3,7,2025,Thursday,40.00431778929188,92.64,False,124.86,False,True
TXN_000882,CUST_00251,Regular,2024-12-17 12:05:18.336306,Clothing,T-Shirt,1,387.06,387.06,174.18,5.0,East,Third Party,Q4,12,2024,Tuesday,45.000775073632,387.06,False,387.06,True,False
TXN_000883,CUST_00252,Regular,2025-05-27 12:05:18.336306,Clothing,Dress,1,152.24,152.24,68.51,4.5,East,Mobile App,Q2,5,2025,Tuesday,45.00131371518655,152.24,False,152.24,False,True
TXN_000884,CUST_00253,Regular,2024-10-14 12:05:18.336306,Electronics,Laptop,1,435.87,435.87,108.97,4.1,West,Website,Q4,10,2024,Monday,25.000573565512653,435.87,False,2167.05,True,False
TXN_000885,CUST_00253,Regular,2024-06-17 12:05:18.336306,Clothing,Jacket,1,305.64,305.64,137.54,3.8,West,Website,Q2,6,2024,Monday,45.00065436461196,305.64,False,2167.05,False,True
TXN_000886,CUST_00253,Regular,2025-02-21 12:05:18.336306,Books,Comics,2,72.23,144.45,57.78,4.3,South,Website,Q1,2,2025,Friday,40.0,72.225,False,2167.05,False,False
TXN_000887,CUST_00253,Regular,2025-09-12 12:05:18.336306,Books,Biography,1,59.13,59.13,23.65,5.0,East,Website,Q3,9,2025,Friday,39.996617622188396,59.13,False,2167.05,False,True
TXN_000888,CUST_00253,Regular,2024-07-30 12:05:18.336306,Clothing,Jeans,1,208.08,208.08,93.64,3.5,West,Website,Q3,7,2024,Tuesday,45.00192233756247,208.08,False,2167.05,False,True
TXN_000889,CUST_00253,Budget,2025-03-17 12:05:18.336306,Electronics,Laptop,1,1013.88,1013.88,253.47,4.2,West,Physical Store,Q1,3,2025,Monday,25.0,1013.88,False,2167.05,False,False
TXN_000890,CUST_00254,Regular,2024-05-26 12:05:18.336306,Sports,Outdoor,2,589.64,1179.27,353.78,3.9,Central,Physical Store,Q2,5,2024,Sunday,29.999915201777366,589.635,False,1536.96,False,True
TXN_000891,CUST_00254,Regular,2023-12-24 12:05:18.336306,Clothing,Jeans,1,357.69,357.69,160.96,3.0,East,Mobile App,Q4,12,2023,Sunday,44.99986021415192,357.69,False,1536.96,True,False
TXN_000892,CUST_00255,Regular,2025-08-07 12:05:18.336306,Electronics,Tablet,1,892.68,892.68,223.17,5.0,Central,Mobile App,Q3,8,2025,Thursday,25.0,892.68,False,1579.1499999999999,False,True
TXN_000893,CUST_00255,Budget,2025-04-29 12:05:18.336306,Home & Garden,Kitchen Appliances,1,436.64,436.64,152.82,5.0,East,Mobile App,Q2,4,2025,Tuesday,34.99908391352143,436.64,False,1579.1499999999999,False,True
TXN_000894,CUST_00255,Regular,2024-04-22 12:05:18.336306,Sports,Outdoor,1,224.3,224.3,67.29,5.0,North,Mobile App,Q2,4,2024,Monday,30.0,224.3,False,1579.1499999999999,False,True
TXN_000895,CUST_00255,Budget,2025-08-02 12:05:18.336306,Books,Fiction,1,25.53,25.53,10.21,4.3,North,Website,Q3,8,2025,Saturday,39.992166079122605,25.53,False,1579.1499999999999,False,True
TXN_000896,CUST_00256,Regular,2025-08-13 12:05:18.336306,Clothing,T-Shirt,1,68.76,68.76,30.94,5.0,West,Website,Q3,8,2025,Wednesday,44.997091332169866,68.76,False,68.76,False,True
TXN_000897,CUST_00257,Budget,2023-11-19 12:05:18.336306,Clothing,Shoes,1,228.02,228.02,102.61,4.0,East,Mobile App,Q4,11,2023,Sunday,45.00043855802122,228.02,False,228.02,True,False
TXN_000898,CUST_00258,Regular,2023-11-02 12:05:18.336306,Electronics,Smartphone,1,2247.39,2247.39,561.85,4.5,Central,Mobile App,Q4,11,2023,Thursday,25.000111240149685,2247.39,True,9675.81,True,False
TXN_000899,CUST_00258,Regular,2024-03-13 12:05:18.336306,Electronics,Tablet,1,1285.85,1285.85,321.46,5.0,West,Mobile App,Q1,3,2024,Wednesday,24.999805576078078,1285.85,True,9675.81,False,False
TXN_000900,CUST_00258,Regular,2024-11-13 12:05:18.336306,Home & Garden,Plants,1,43.59,43.59,15.26,3.8,West,Website,Q4,11,2024,Wednesday,35.008029364533144,43.59,False,9675.81,True,False
TXN_000901,CUST_00258,Premium,2025-03-28 12:05:18.336306,Sports,Footwear,2,741.74,1483.48,445.04,5.0,Central,Website,Q1,3,2025,Friday,29.999730363739317,741.74,True,9675.81,False,False
TXN_000902,CUST_00258,Regular,2025-03-11 12:05:18.336306,Electronics,Camera,1,1997.27,1997.27,499.32,3.8,Central,Physical Store,Q1,3,2025,Tuesday,25.000125170858222,1997.27,True,9675.81,False,False
TXN_000903,CUST_00258,Regular,2023-11-10 12:05:18.336306,Electronics,Camera,1,2112.04,2112.04,528.01,4.0,South,Mobile App,Q4,11,2023,Friday,25.0,2112.04,True,9675.81,True,False
TXN_000904,CUST_00258,Regular,2024-09-30 12:05:18.336306,Books,Fiction,1,64.2,64.2,25.68,4.2,East,Website,Q3,9,2024,Monday,40.0,64.2,False,9675.81,False,True
TXN_000905,CUST_00258,Regular,2024-06-06 12:05:18.336306,Sports,Accessories,1,441.99,441.99,132.6,4.7,West,Website,Q2,6,2024,Thursday,30.000678748387973,441.99,False,9675.81,False,True
TXN_000906,CUST_00259,Budget,2024-07-11 12:05:18.336306,Sports,Footwear,1,164.7,164.7,49.41,4.8,West,Third Party,Q3,7,2024,Thursday,30.0,164.7,False,164.7,False,True
TXN_000907,CUST_00260,Regular,2025-09-03 12:05:18.336306,Electronics,Smartphone,1,934.31,934.31,233.58,3.7,North,Physical Store,Q3,9,2025,Wednesday,25.000267577142495,934.31,False,934.31,False,True
TXN_000908,CUST_00261,Premium,2024-08-22 12:05:18.336306,Books,Biography,2,115.16,230.31,92.13,4.9,West,Mobile App,Q3,8,2024,Thursday,40.002605184316785,115.155,False,4381.82,False,True
TXN_000909,CUST_00261,Premium,2024-10-04 12:05:18.336306,Sports,Footwear,4,140.29,561.18,168.35,5.0,South,Website,Q4,10,2024,Friday,29.99928721622296,140.295,False,4381.82,True,False
TXN_000910,CUST_00261,Regular,2025-07-28 12:05:18.336306,Clothing,T-Shirt,1,192.78,192.78,86.75,5.0,North,Website,Q3,7,2025,Monday,44.99948127399108,192.78,False,4381.82,False,True
TXN_000911,CUST_00261,Budget,2024-11-15 12:05:18.336306,Home & Garden,Decor,1,94.05,94.05,32.92,4.5,North,Mobile App,Q4,11,2024,Friday,35.002658160552905,94.05,False,4381.82,True,False
TXN_000912,CUST_00261,Regular,2024-07-14 12:05:18.336306,Home & Garden,Plants,1,585.21,585.21,204.82,2.5,Central,Website,Q3,7,2024,Sunday,34.99940192409562,585.21,False,4381.82,False,True
TXN_000913,CUST_00261,Budget,2025-05-24 12:05:18.336306,Home & Garden,Furniture,1,1193.2,1193.2,417.62,5.0,Central,Mobile App,Q2,5,2025,Saturday,35.0,1193.2,False,4381.82,False,True
TXN_000914,CUST_00261,Regular,2025-05-24 12:05:18.336306,Sports,Apparel,1,546.74,546.74,164.02,5.0,East,Website,Q2,5,2025,Saturday,29.99963419541281,546.74,False,4381.82,False,True
TXN_000915,CUST_00261,Budget,2024-12-31 12:05:18.336306,Electronics,Tablet,1,709.76,709.76,177.44,3.6,West,Website,Q4,12,2024,Tuesday,25.0,709.76,False,4381.82,True,False
TXN_000916,CUST_00261,Regular,2024-02-07 12:05:18.336306,Clothing,Dress,1,62.42,62.42,28.09,3.1,Central,Website,Q1,2,2024,Wednesday,45.0016020506248,62.42,False,4381.82,False,False
TXN_000917,CUST_00261,Regular,2025-04-08 12:05:18.336306,Books,Tech,1,57.33,57.33,22.93,2.7,South,Website,Q2,4,2025,Tuesday,39.99651142508285,57.33,False,4381.82,False,True
TXN_000918,CUST_00261,Budget,2024-09-14 12:05:18.336306,Sports,Outdoor,1,42.96,42.96,12.89,4.1,Central,Website,Q3,9,2024,Saturday,30.004655493482307,42.96,False,4381.82,False,True
TXN_000919,CUST_00261,Budget,2024-10-07 12:05:18.336306,Books,Educational,1,17.87,17.87,7.15,4.1,Central,Third Party,Q4,10,2024,Monday,40.011191941801904,17.87,False,4381.82,True,False
TXN_000920,CUST_00261,Budget,2024-03-25 12:05:18.336306,Sports,Outdoor,1,88.01,88.01,26.4,3.9,East,Website,Q1,3,2024,Monday,29.99659129644358,88.01,False,4381.82,False,False
TXN_000921,CUST_00262,Regular,2024-11-03 12:05:18.336306,Electronics,Tablet,2,3580.79,7161.57,1790.39,4.9,South,Mobile App,Q4,11,2024,Sunday,24.99996509145341,3580.785,True,9194.1,True,False
TXN_000922,CUST_00262,Budget,2025-04-15 12:05:18.336306,Sports,Apparel,1,181.7,181.7,54.51,3.2,South,Website,Q2,4,2025,Tuesday,30.0,181.7,False,9194.1,False,True
TXN_000923,CUST_00262,Regular,2024-03-26 12:05:18.336306,Home & Garden,Furniture,1,1629.11,1629.11,570.19,5.0,West,Website,Q1,3,2024,Tuesday,35.00009207481386,1629.11,True,9194.1,False,False
TXN_000924,CUST_00262,Budget,2024-01-09 12:05:18.336306,Clothing,Jacket,1,33.95,33.95,15.28,4.4,South,Physical Store,Q1,1,2024,Tuesday,45.007363770250365,33.95,False,9194.1,False,False
TXN_000925,CUST_00262,Regular,2025-09-11 12:05:18.336306,Clothing,Jacket,1,132.42,132.42,59.59,4.8,Central,Mobile App,Q3,9,2025,Thursday,45.00075517293461,132.42,False,9194.1,False,True
TXN_000926,CUST_00262,Regular,2024-12-27 12:05:18.336306,Clothing,Shoes,1,55.35,55.35,24.91,3.5,North,Website,Q4,12,2024,Friday,45.00451671183379,55.35,False,9194.1,True,False
TXN_000927,CUST_00263,Budget,2023-09-27 12:05:18.336306,Clothing,Jeans,1,79.57,79.57,35.8,3.8,South,Physical Store,Q3,9,2023,Wednesday,44.991831092120144,79.57,False,140.98,False,True
TXN_000928,CUST_00263,Regular,2025-08-05 12:05:18.336306,Books,Educational,1,61.41,61.41,24.56,3.7,West,Mobile App,Q3,8,2025,Tuesday,39.99348640286598,61.41,False,140.98,False,True
TXN_000929,CUST_00264,Regular,2024-02-03 12:05:18.336306,Books,Fiction,1,84.67,84.67,33.87,3.6,North,Website,Q1,2,2024,Saturday,40.00236211172788,84.67,False,223.39,False,False
TXN_000930,CUST_00264,Regular,2024-03-10 12:05:18.336306,Sports,Accessories,1,138.72,138.72,41.62,5.0,Central,Mobile App,Q1,3,2024,Sunday,30.002883506343714,138.72,False,223.39,False,False
TXN_000931,CUST_00265,Regular,2025-05-28 12:05:18.336306,Books,Fiction,1,45.24,45.24,18.1,2.5,West,Website,Q2,5,2025,Wednesday,40.00884173297967,45.24,False,45.24,False,True
TXN_000932,CUST_00266,Regular,2024-06-15 12:05:18.336306,Home & Garden,Tools,1,1316.71,1316.71,460.85,4.4,West,Physical Store,Q2,6,2024,Saturday,35.00011392030136,1316.71,True,1972.01,False,True
TXN_000933,CUST_00266,Regular,2024-08-15 12:05:18.336306,Sports,Equipment,1,655.3,655.3,196.59,4.0,West,Mobile App,Q3,8,2024,Thursday,30.000000000000004,655.3,False,1972.01,False,True
TXN_000934,CUST_00267,Premium,2024-12-15 12:05:18.336306,Electronics,Smartphone,4,5275.19,21100.76,5275.19,5.0,Central,Third Party,Q4,12,2024,Sunday,25.0,5275.19,True,50094.59,True,False
TXN_000935,CUST_00267,Budget,2025-01-24 12:05:18.336306,Clothing,T-Shirt,1,32.54,32.54,14.64,5.0,West,Website,Q1,1,2025,Friday,44.99078057775046,32.54,False,50094.59,False,False
TXN_000936,CUST_00267,Budget,2024-04-10 12:05:18.336306,Electronics,Laptop,1,588.53,588.53,147.13,4.1,Central,Website,Q2,4,2024,Wednesday,24.999575212818378,588.53,False,50094.59,False,True
TXN_000937,CUST_00267,Premium,2024-06-13 12:05:18.336306,Books,Biography,2,114.57,229.14,91.66,5.0,West,Third Party,Q2,6,2024,Thursday,40.00174565767653,114.57,False,50094.59,False,True
TXN_000938,CUST_00267,Premium,2023-11-16 12:05:18.336306,Electronics,Smart Watch,4,7035.9,28143.62,7035.9,3.5,North,Physical Store,Q4,11,2023,Thursday,24.999982233984113,7035.905,True,50094.59,True,False
TXN_000939,CUST_00268,Regular,2024-05-05 12:05:18.336306,Clothing,Dress,1,106.77,106.77,48.05,4.7,West,Website,Q2,5,2024,Sunday,45.003278074365454,106.77,False,821.6800000000001,False,True
TXN_000940,CUST_00268,Regular,2024-04-29 12:05:18.336306,Sports,Apparel,1,565.32,565.32,169.6,4.7,North,Physical Store,Q2,4,2024,Monday,30.000707563857638,565.32,False,821.6800000000001,False,True
TXN_000941,CUST_00268,Regular,2023-11-09 12:05:18.336306,Books,Fiction,2,57.48,114.96,45.98,3.9,East,Physical Store,Q4,11,2023,Thursday,39.99652052887961,57.48,False,821.6800000000001,True,False
TXN_000942,CUST_00268,Regular,2025-05-24 12:05:18.336306,Books,Comics,1,34.63,34.63,13.85,4.4,South,Website,Q2,5,2025,Saturday,39.99422466069881,34.63,False,821.6800000000001,False,True
TXN_000943,CUST_00269,Premium,2025-07-11 12:05:18.336306,Sports,Outdoor,2,891.01,1782.01,534.6,4.5,North,Mobile App,Q3,7,2025,Friday,29.999831650776372,891.005,True,1782.01,False,True
TXN_000944,CUST_00270,Budget,2024-05-15 12:05:18.336306,Electronics,Camera,1,583.61,583.61,145.9,3.7,East,Mobile App,Q2,5,2024,Wednesday,24.999571631740373,583.61,False,654.5600000000001,False,True
TXN_000945,CUST_00270,Regular,2024-12-18 12:05:18.336306,Books,Non-Fiction,1,70.95,70.95,28.38,5.0,Central,Website,Q4,12,2024,Wednesday,40.0,70.95,False,654.5600000000001,True,False
TXN_000946,CUST_00271,Budget,2024-02-02 12:05:18.336306,Books,Biography,2,17.3,34.6,13.84,4.5,West,Website,Q1,2,2024,Friday,40.0,17.3,False,34.6,False,False
TXN_000947,CUST_00272,Budget,2025-03-07 12:05:18.336306,Sports,Supplements,1,119.77,119.77,35.93,4.6,East,Physical Store,Q1,3,2025,Friday,29.999165066377227,119.77,False,2005.68,False,False
TXN_000948,CUST_00272,Regular,2025-07-01 12:05:18.336306,Electronics,Smart Watch,1,1824.9,1824.9,456.23,3.7,West,Website,Q3,7,2025,Tuesday,25.000273987615763,1824.9,True,2005.68,False,True
TXN_000949,CUST_00272,Regular,2024-09-18 12:05:18.336306,Sports,Footwear,1,48.62,48.62,14.59,3.2,West,Mobile App,Q3,9,2024,Wednesday,30.008227067050598,48.62,False,2005.68,False,True
TXN_000950,CUST_00272,Budget,2025-03-27 12:05:18.336306,Books,Fiction,1,12.39,12.39,4.96,3.5,Central,Website,Q1,3,2025,Thursday,40.03228410008071,12.39,False,2005.68,False,False
TXN_000951,CUST_00273,Budget,2025-04-26 12:05:18.336306,Sports,Supplements,1,48.73,48.73,14.62,2.9,South,Mobile App,Q2,4,2025,Saturday,30.002052123948285,48.73,False,307.41,False,True
TXN_000952,CUST_00273,Budget,2024-01-03 12:05:18.336306,Home & Garden,Kitchen Appliances,1,258.68,258.68,90.54,4.9,Central,Physical Store,Q1,1,2024,Wednesday,35.00077315602289,258.68,False,307.41,False,False
TXN_000953,CUST_00274,Regular,2025-09-06 12:05:18.336306,Electronics,Tablet,1,1193.18,1193.18,298.3,5.0,Central,Mobile App,Q3,9,2025,Saturday,25.000419048257598,1193.18,False,11695.57,False,True
TXN_000954,CUST_00274,Premium,2025-06-01 12:05:18.336306,Home & Garden,Bedding,2,5027.22,10054.43,3519.05,4.0,East,Website,Q2,6,2025,Sunday,34.99999502706767,5027.215,True,11695.57,False,True
TXN_000955,CUST_00274,Premium,2024-12-28 12:05:18.336306,Books,Comics,4,111.99,447.96,179.18,4.2,North,Mobile App,Q4,12,2024,Saturday,39.99910706313064,111.99,False,11695.57,True,False
TXN_000956,CUST_00275,Budget,2024-09-15 12:05:18.336306,Books,Fiction,1,54.63,54.63,21.85,3.9,West,Website,Q3,9,2024,Sunday,39.996339007871136,54.63,False,54.63,False,True
TXN_000957,CUST_00276,Budget,2025-06-10 12:05:18.336306,Electronics,Smart Watch,1,861.66,861.66,215.41,4.5,West,Mobile App,Q2,6,2025,Tuesday,24.999419724717406,861.66,False,1490.6999999999998,False,True
TXN_000958,CUST_00276,Regular,2024-06-07 12:05:18.336306,Sports,Footwear,1,629.04,629.04,188.71,4.2,East,Website,Q2,6,2024,Friday,29.99968205519522,629.04,False,1490.6999999999998,False,True
TXN_000959,CUST_00277,Regular,2025-05-05 12:05:18.336306,Electronics,Camera,2,2167.55,4335.1,1083.77,4.8,West,Website,Q2,5,2025,Monday,24.999884662406863,2167.55,True,13837.83,False,True
TXN_000960,CUST_00277,Regular,2025-09-07 12:05:18.336306,Sports,Equipment,1,128.61,128.61,38.58,5.0,East,Website,Q3,9,2025,Sunday,29.997667366456724,128.61,False,13837.83,False,True
TXN_000961,CUST_00277,Budget,2023-10-23 12:05:18.336306,Books,Fiction,1,44.02,44.02,17.61,3.9,West,Mobile App,Q4,10,2023,Monday,40.004543389368465,44.02,False,13837.83,True,False
TXN_000962,CUST_00277,Regular,2024-07-20 12:05:18.336306,Electronics,Camera,1,664.09,664.09,166.02,3.3,Central,Mobile App,Q3,7,2024,Saturday,24.99962354500143,664.09,False,13837.83,False,True
TXN_000963,CUST_00277,Regular,2024-06-09 12:05:18.336306,Home & Garden,Bedding,1,2080.06,2080.06,728.02,3.9,East,Website,Q2,6,2024,Sunday,34.999951924463716,2080.06,True,13837.83,False,True
TXN_000964,CUST_00277,Premium,2024-06-03 12:05:18.336306,Electronics,Laptop,2,3292.97,6585.95,1646.49,5.0,North,Mobile App,Q2,6,2024,Monday,25.000037959595804,3292.975,True,13837.83,False,True
TXN_000965,CUST_00278,Regular,2024-12-22 12:05:18.336306,Books,Comics,2,48.48,96.97,38.79,4.1,North,Website,Q4,12,2024,Sunday,40.00206249355471,48.485,False,12555.490000000002,True,False
TXN_000966,CUST_00278,Budget,2025-09-05 12:05:18.336306,Clothing,Jacket,1,78.77,78.77,35.45,2.0,North,Mobile App,Q3,9,2025,Friday,45.00444331598325,78.77,False,12555.490000000002,False,True
TXN_000967,CUST_00278,Regular,2025-03-25 12:05:18.336306,Home & Garden,Decor,1,1168.8,1168.8,409.08,4.2,Central,Physical Store,Q1,3,2025,Tuesday,35.0,1168.8,False,12555.490000000002,False,False
TXN_000968,CUST_00278,Budget,2024-12-21 12:05:18.336306,Home & Garden,Tools,1,169.44,169.44,59.3,2.9,North,Mobile App,Q4,12,2024,Saturday,34.99763928234183,169.44,False,12555.490000000002,True,False
TXN_000969,CUST_00278,Regular,2024-05-31 12:05:18.336306,Books,Tech,1,44.73,44.73,17.89,3.8,Central,Website,Q2,5,2024,Friday,39.995528727923094,44.73,False,12555.490000000002,False,True
TXN_000970,CUST_00278,Budget,2025-04-26 12:05:18.336306,Clothing,Dress,1,186.19,186.19,83.79,3.0,Central,Website,Q2,4,2025,Saturday,45.00241688597669,186.19,False,12555.490000000002,False,True
TXN_000971,CUST_00278,Regular,2023-11-25 12:05:18.336306,Books,Tech,2,28.85,57.7,23.08,4.5,South,Mobile App,Q4,11,2023,Saturday,40.0,28.85,False,12555.490000000002,True,False
TXN_000972,CUST_00278,Premium,2024-09-27 12:05:18.336306,Electronics,Headphones,2,2516.94,5033.89,1258.47,5.0,East,Website,Q3,9,2024,Friday,24.999950336618397,2516.945,True,12555.490000000002,False,True
TXN_000973,CUST_00278,Regular,2023-12-17 12:05:18.336306,Sports,Apparel,1,282.06,282.06,84.62,2.3,South,Website,Q4,12,2023,Sunday,30.000709068992414,282.06,False,12555.490000000002,True,False
TXN_000974,CUST_00278,Regular,2024-05-03 12:05:18.336306,Home & Garden,Bedding,1,228.05,228.05,79.82,3.2,Central,Website,Q2,5,2024,Friday,35.00109625082219,228.05,False,12555.490000000002,False,True
TXN_000975,CUST_00278,Premium,2025-02-15 12:05:18.336306,Sports,Accessories,6,851.0,5106.02,1531.81,4.4,South,Mobile App,Q1,2,2025,Saturday,30.00007833890192,851.0033333333334,True,12555.490000000002,False,False
TXN_000976,CUST_00278,Budget,2024-09-20 12:05:18.336306,Sports,Supplements,1,102.87,102.87,30.86,4.3,South,Physical Store,Q3,9,2024,Friday,29.999027899290365,102.87,False,12555.490000000002,False,True
TXN_000977,CUST_00279,Regular,2024-02-18 12:05:18.336306,Sports,Supplements,1,254.15,254.15,76.25,5.0,Central,Website,Q1,2,2024,Sunday,30.001967342120793,254.15,False,3021.53,False,False
TXN_000978,CUST_00279,Regular,2023-09-16 12:05:18.336306,Home & Garden,Kitchen Appliances,1,337.41,337.41,118.09,2.7,East,Mobile App,Q3,9,2023,Saturday,34.99896268634598,337.41,False,3021.53,False,True
TXN_000979,CUST_00279,Regular,2024-12-01 12:05:18.336306,Home & Garden,Tools,1,614.83,614.83,215.19,4.1,Central,Mobile App,Q4,12,2024,Sunday,34.99991867670738,614.83,False,3021.53,True,False
TXN_000980,CUST_00279,Regular,2025-07-04 12:05:18.336306,Electronics,Headphones,1,1815.14,1815.14,453.79,4.7,West,Mobile App,Q3,7,2025,Friday,25.000275460845995,1815.14,True,3021.53,False,True
TXN_000981,CUST_00280,Regular,2024-10-04 12:05:18.336306,Home & Garden,Bedding,1,505.41,505.41,176.89,5.0,East,Physical Store,Q4,10,2024,Friday,34.999307492926526,505.41,False,576.02,True,False
TXN_000982,CUST_00280,Budget,2025-08-17 12:05:18.336306,Clothing,Jeans,1,70.61,70.61,31.78,5.0,South,Website,Q3,8,2025,Sunday,45.00778926497663,70.61,False,576.02,False,True
TXN_000983,CUST_00281,Regular,2025-01-01 12:05:18.336306,Clothing,Jacket,1,94.19,94.19,42.38,2.2,North,Mobile App,Q1,1,2025,Wednesday,44.994160738931946,94.19,False,145.26,False,False
TXN_000984,CUST_00281,Regular,2024-04-18 12:05:18.336306,Books,Tech,1,51.07,51.07,20.43,4.7,West,Website,Q2,4,2024,Thursday,40.00391619345996,51.07,False,145.26,False,True
TXN_000985,CUST_00282,Budget,2024-05-18 12:05:18.336306,Books,Comics,1,7.12,7.12,2.85,4.2,South,Website,Q2,5,2024,Saturday,40.02808988764045,7.12,False,638.5300000000001,False,True
TXN_000986,CUST_00282,Regular,2025-02-20 12:05:18.336306,Books,Non-Fiction,2,35.63,71.25,28.5,4.0,East,Mobile App,Q1,2,2025,Thursday,40.0,35.625,False,638.5300000000001,False,False
TXN_000987,CUST_00282,Regular,2024-05-16 12:05:18.336306,Sports,Outdoor,1,526.82,526.82,158.05,5.0,West,Website,Q2,5,2024,Thursday,30.000759272616833,526.82,False,638.5300000000001,False,True
